MODE,LE,SB,PE,HFW,PS,DWELL,SNR,CNR,FP
HR,1500.0,1500.0,3000.0,4.0,0.001953125,1.0,0.3668068521812162,0.30180373898691387,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,1.0,0.32078762111622167,0.29848898593212764,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,1.0,0.31143025651520945,0.28961620938587906,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,1.0,0.6073825195499086,0.30117566672587187,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,3.0,1.6857605663467663,0.32887511528666286,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,3.0,1.6121025428189941,0.2857732721870202,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,3.0,1.7432557506314028,0.2725145328175992,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,3.0,1.8423162963722801,0.2935262608316461,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,3.0,3.1223144927784645,0.23946962681789127,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,5.0,3.516898644848754,0.35883052220724326,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,5.0,3.28243295460885,0.31789421891846187,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,5.0,3.6977288803259603,0.2758320727541355,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,5.0,3.7046320709007365,0.2847434462737935,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,5.0,6.17572143005231,0.23184127937651608,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,10.0,5.112814848094595,0.32661968390110635,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,10.0,4.68834654289077,0.27260648223949663,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,10.0,5.404492567594284,0.2662560923672765,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,10.0,5.311425103074374,0.25880160007484754,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,10.0,9.348867590618228,0.21916610257620875,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,20.0,8.730457821814941,0.31549637826810756,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,20.0,8.147348055602883,0.28256580123871106,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,20.0,8.752905960369498,0.2593035096322494,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,20.0,9.30687749124501,0.25722105682517454,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,1500.0,3000.0,4.0,0.001953125,20.0,15.001231203034944,0.1916246383583387,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__1500V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,1.0,0.35090646375623896,0.2736212450307687,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,1.0,0.42707859627775197,0.2778270786828657,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,1.0,0.36112001406207833,0.2619292663588623,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,1.0,0.4443045824115158,0.2823346017366354,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,1.0,0.3810427687904551,0.29514372986369375,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,3.0,1.7730526907409705,0.2327520664306101,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,3.0,2.4156665168771654,0.2013350150232737,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,3.0,2.3949634877671855,0.21198919075717088,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,3.0,2.1968188434238862,0.26157895347817106,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,3.0,2.046892425423574,0.2838266214770115,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,3.2645030334622853,0.2875153607359294,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,3.9416164631931054,0.23542500282961004,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,3.509479500088535,0.15581844083704088,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,3.1217725128047507,0.2762125454689821,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,3.3511781913437506,0.28774965338466385,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,4.336704543461636,0.2956654102441658,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,5.886931682338525,0.21226648251343058,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,5.25277239146121,0.19330276472673052,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,4.765887109165098,0.2660345015438622,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,5.457040333726947,0.2955727505564073,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,7.745485319165238,0.2848206829848127,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,9.36520654394416,0.200665553154198,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,8.561982580676927,0.14376063884857287,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,7.759240396742893,0.27909426557164735,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,8.52350693484685,0.298752679005403,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW__20us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,1.0581440072186015,0.28533603177065625,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW__1us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.6134621021283017,0.28925429194081187,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW__1us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.4632554850743682,0.24077435014508575,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW__1us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.6547186908888486,0.2760073124908866,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW__1us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.6171546748558566,0.30616247788617146,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW__1us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,4.1986019793543425,0.27443934387317276,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW__3us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,2.0229704541006703,0.2731277461568877,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW__3us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,1.5655100907498172,0.2376085025785604,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW__3us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,2.71498915291276,0.23833695071415534,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW__3us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,1.982457097959233,0.282659206508564,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW__3us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,5.488378683075334,0.27652881396885093,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW__5us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,4.119484014227693,0.30481740265553264,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW__5us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,3.374872184310759,0.2771711333168562,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW__5us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,3.613399481650159,0.16831814616254434,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW__5us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,3.756180981587208,0.3133356879354198,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW__5us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,6.361721239994382,0.2635879982912391,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW__10us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,5.672922711809528,0.30094762647489487,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW__10us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,4.5415021125172945,0.27746604858888213,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW__10us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,5.232557213583504,0.18157360713300608,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW__10us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,5.192224077481305,0.35224122170136346,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW__10us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,10.021746378391459,0.2249787180760529,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW__20us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,8.336661088241323,0.322467198820773,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW__20us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,6.440395708016621,0.2369098200308157,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW__20us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,8.061745431600045,0.08878740085045668,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW__20us.tif
HR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,7.663069024315153,0.3425456624287602,D:\rlane\Data\analysis\stage-bias\DATA\HR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW__20us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.14428448387193132,0.3993047308876323,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-001\4um-HFW_1us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.16012939236502677,0.4225444758603367,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-002\4um-HFW_1us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.1545112361185249,0.3992831638100187,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-003\4um-HFW_1us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.13469943897759573,0.4215317838227261,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-004\4um-HFW_1us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,1.0,-0.14641815568396216,0.40001080535403355,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-005\4um-HFW_1us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.14592839951437173,0.395455624506952,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-001\4um-HFW_3us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.025151370205967388,0.35002626698961753,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-002\4um-HFW_3us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.1322622764475901,0.39009423620840294,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-003\4um-HFW_3us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,0.005074530696552757,0.35045630651025866,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-004\4um-HFW_3us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,3.0,-0.08173723594123705,0.39421456365458,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-005\4um-HFW_3us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.04133863518453201,0.2916708424758814,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-001\4um-HFW_5us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.04287422337956542,0.3103847508013125,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-002\4um-HFW_5us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.045196669987884464,0.29318647537002956,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-003\4um-HFW_5us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.042271848556293325,0.27153140211571153,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-004\4um-HFW_5us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,5.0,0.03992278848145651,0.2879420322267068,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-005\4um-HFW_5us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.042658771839579245,0.2846133184203475,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-001\4um-HFW_10us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.04071449080646856,0.2463092095307722,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-002\4um-HFW_10us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.03560800096906729,0.24211921935803093,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-003\4um-HFW_10us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.0373348365827334,0.26279190121196283,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-004\4um-HFW_10us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,10.0,0.03813580250865236,0.2963272529941978,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-005\4um-HFW_10us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.12468322079943174,0.28860738557865684,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-001\4um-HFW_20us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.12456782133726148,0.2740744612533816,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-002\4um-HFW_20us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.10073478942194876,0.2606879230080982,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-003\4um-HFW_20us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.09680703000075112,0.18261009790596516,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-004\4um-HFW_20us.tif
UHR,1500.0,0.0,1500.0,4.0,0.001953125,20.0,0.10160839840798536,0.24570395270847206,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__0V-SB\field-005\4um-HFW_20us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.07588553108328065,0.3063764008915398,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__1us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.053585772330880875,0.3110592326659236,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__1us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.07310932404926822,0.28209482998228974,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__1us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.05278095179845274,0.284682116977516,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__1us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,1.0,-0.03908337710319497,0.2760245000601995,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__1us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.10052100846727202,0.2551953217131099,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__3us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.06670045001170902,0.267304560221268,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__3us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.07857665952169098,0.2316575182132252,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-003\4um-HFW__3us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.10077148007736973,0.22032999562060207,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-004\4um-HFW__3us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,3.0,-0.10364959227171218,0.24222009088311303,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-005\4um-HFW__3us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.20601152720005583,0.26058116036862494,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-001\4um-HFW__5us.tif
UHR,1500.0,100.0,1600.0,4.0,0.001953125,5.0,0.2531542390855766,0.25789665225774805,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__100V-SB\field-002\4um-HFW__5us.tif
